ano,mês,dia,subpref_sigla,subpref,lat,long,via,referencia,sentido,fonte,precipitacao
2023,1,29,SA,SANTO AMARO,-23.664267,-46.678961,AV INTERLAGOS,R ENG DAGOBERTO SALLES FILHO,AMBOS,CET,20.1
2023,1,29,SA,SANTO AMARO,-23.665732,-46.678504,AV INTERLAGOS,AV YERVANT KISSAJIKIAN,AMBOS,CET,20.1
2023,1,29,SA,SANTO AMARO,-23.681852,-46.694337,AV DAS NACOES UNIDAS,R JAIME DE OLIVEIRA SOUZA,AMBOS,CET,20.1
2023,1,31,MP,SAO MIGUEL PAULISTA,-23.505909,-46.45744,R AMERICO SUGAI,AV JACU PESSEGO N TRABALHADORES,AMBOS,CET,45.1
2023,1,31,PE,PENHA,-23.514877,-46.520538,AV S MIGUEL,AV GOV CARVALHO PINTO,AMBOS,CET,35.0
2023,1,31,IQ,ITAQUERA,-23.537708,-46.45741,R PDE VIEGAS DE MENEZES,R ITAGIMIRIM,AMBOS,CET,43.6
2023,1,31,IQ,ITAQUERA,-23.541622,-46.457644,AV ITAQUERA,R CAMPINAS DO PIAUI,AMBOS,CET,43.6
2023,1,31,IQ,ITAQUERA,-23.55192,-46.445614,R PROF JOAO BASTISTA CONTI,R SABBADO D`ANGELO,AMBOS,CET,43.6
2023,1,31,CS,CAPELA DO SOCORRO,-23.666769,-46.71862,R PTOLOMEU,AV GUARAPIRANGA,UNICO,CET,16.4
2023,2,1,MG,VILA MARIA-VILA GUILHERME,-23.510103,-46.55954,R SEM DENOMINACAO,R DA BARACELA,BAIRRO/CENTRO,CET,20.1
2023,2,1,SE,SE,-23.523812,-46.627697,R DOM RODO,R GUAPORE,AMBOS,CET,10.9
2023,2,1,IQ,ITAQUERA,-23.541622,-46.457644,AV ITAQUERA,R CAMPINAS DO PIAUI,AMBOS,CET,33.2
2023,2,1,SM,SAO MATEUS,-23.57599,-46.478808,AV AFONSO DE SAMPAIO E SOUSA,R GASPAR DA SILVA,BAIRRO/CENTRO,CET,30.4
2023,2,2,CT,CIDADE TIRADENTES,-23.563812,-46.4054,AV JOSE HIGINO NEVES,R QUARENTA E OITO,AMBOS,CET,30.2
2023,2,2,CT,CIDADE TIRADENTES,-23.564296,-46.414495,R INACIO MONTEIRO,R FRANÇA DE OLIVEIRA,AMBOS,CET,30.2
2023,2,2,CT,CIDADE TIRADENTES,-23.593428,-46.406428,AV DOS METALURGICOS,R AQUITÂNIA,AMBOS,CET,30.2
2023,2,2,SM,SAO MATEUS,-23.605665,-46.484952,R MARIA LUISA DO VAL PENTEADO,ALTURA DO N. 58,UNICO,CET,31.0
2023,2,2,VP,VILA PRUDENTE,-23.613539,-46.529053,R ARENITO,R LUCAS DE CAMARGO,AMBOS,CET,1.4
2023,2,2,VP,VILA PRUDENTE,-23.623327,-46.489208,TV HILARION QUINTANA,R JULIPEREIRA,AMBOS,CET,1.4
2023,2,2,PA,PARELHEIROS,-23.825761,-46.73316,ES ECOTURISTICA DE PARELHEIROS,ALTURA DO N. 6650,AMBOS,CET,16.3
2023,2,6,LA,LAPA,-23.51332,-46.693662,R VLADIMIR HERZOG,R CARLOS SPERA,AMBOS,CET,8.8
2023,2,6,VM,VILA MARIANA,-23.626582,-46.687727,AV STO AMARO,AV ROQUE PETRONI JUNIOR,CENTRO/BAIRRO,CET,10.2
2023,2,7,IQ,ITAQUERA,-23.479889,-46.411077,R CACHOEIRA ITAGUASSAVA,R COSME DOS SANTOS,UNICO,CET,50.7
2023,2,7,FO,FREGUESIA DO O/BRASILANDIA,-23.497037,-46.704084,AV MIN PETRONIO PORTELA,R CECILIA DA SILVA,AMBOS,CET,45.5
2023,2,7,FO,FREGUESIA DO O/BRASILANDIA,-23.498876,-46.707234,R STA ROMANA,TV CLOVIS LEITE RIBEIRO,CENTRO/BAIRRO,CET,45.5
2023,2,7,CV,CASA VERDE/CACHOEIRINHA,-23.504306,-46.685068,AV ANTONIO MUNHOZ BONILHA,AV NSRA.DO O,AMBOS,CET,47.7
2023,2,7,PJ,PIRITUBA/JARAGUA,-23.51283,-46.727163,VIA ANHANGUERA,PTE ATTILIO FONTANA - FINAL DA PONTE,CAPITAL/INTERIOR,CET,36.3
2023,2,7,LA,LAPA,-23.51342,-46.69454,R VLADIMIR HERZOG,R ADRIANO JOSE MARCHINI,NAO INFORMADO,CET,52.4
2023,2,7,SE,SE,-23.520308,-46.630531,AV PRES CASTELO BRANCO,PTE DAS BANDEIRAS SEN ROMEU TUMA,CASTELO B/A SENNA,CET,66.2
2023,2,7,LA,LAPA,-23.526832,-46.682621,AV POMPEIA,R PALESTRA ITALIA,MARGINAL/POMPEIA,CET,52.4
2023,2,7,LA,LAPA,-23.530118,-46.743952,R OTHAO,R HASSIB MOFARREJ,UNICO,CET,52.4
2023,2,7,SE,SE,-23.532422,-46.661388,VEL PRES JOAO GOULART,AV PACAEMBU,AMBOS,CET,66.2
2023,2,7,LA,LAPA,-23.534181,-46.749863,R ANTOINE BOURDELLE,PC BR.DE TERESOPOLIS,CASTELO/INTERLAGOS,CET,52.4
2023,2,7,IQ,ITAQUERA,-23.535762,-46.438273,R VIRGINIA FERNI,R SEN. AMARAL FURLAN,BAIRRO/CENTRO,CET,50.7
2023,2,7,IQ,ITAQUERA,-23.537302,-46.457932,R CUNHA PORÃ,ALTURA DO N. 241,UNICO,CET,50.7
2023,2,7,IQ,ITAQUERA,-23.537708,-46.45741,R PDE VIEGAS DE MENEZES,R ITAGIMIRIM,CENTRO/BAIRRO,CET,50.7
2023,2,7,MO,MOOCA,-23.541067,-46.613328,R HIPODROMO,AV RANGEL PESTANA,AMBOS,CET,49.5
2023,2,7,LA,LAPA,-23.541332,-46.741481,AV ENG BILLINGS,MARGINAL PINHEIROS CBINT,CASTELO/INTERLAGOS,CET,52.4
2023,2,7,IQ,ITAQUERA,-23.541449,-46.457815,AV ITAQUERA,ALTURA DO N. 8064,AMBOS,CET,50.7
2023,2,7,IQ,ITAQUERA,-23.541622,-46.457644,AV ITAQUERA,R CAMPINAS DO PIAUI,AMBOS,CET,50.7
2023,2,7,MO,MOOCA,-23.544966,-46.593701,AV ALCANTARA MACHADO,VD GUADALAJARA-JOAO BEHISNELIAN,CENTRO/BAIRRO,CET,49.5
2023,2,7,SE,SE,-23.54719,-46.638023,VD DO CHA,PQ ANHANGABAU,SANTANA/AEROPORTO,CET,66.2
2023,2,7,SE,SE,-23.556257,-46.65072,R ROCHA,R BARATA RIBEIRO,CENTRO/BAIRRO,CET,66.2
2023,2,7,SE,SE,-23.557188,-46.62997,R GLICERIO,R S PAULO (LIBERDADE),CENTRO/BAIRRO,CET,66.2
2023,2,7,SE,SE,-23.557593,-46.628953,R TEIXEIRA LEITE,R S PAULO (LIBERDADE),AMBOS,CET,66.2
2023,2,7,LA,LAPA,-23.559494,-46.712283,AV ENG BILLINGS,PTE CIDADE UNIVERSITARIA - PREFEITO WILLIAM SALEM,CASTELO/INTERLAGOS,CET,52.4
2023,2,7,IQ,ITAQUERA,-23.560078,-46.485515,AV OSWALDO VALLE CORDEIRO,R DAMIÃO HUDSON,AMBOS,CET,50.7
2023,2,7,SE,SE,-23.568631,-46.608026,R PRES BATISTA PEREIRA,R PRES COSTA PINTO,UNICO,CET,66.2
2023,2,7,BT,BUTANTA,-23.569653,-46.741248,AV CORIFEU DE AZEVEDO MARQUES ,ALTURA DO N. 3067,AMBOS,CET,62.8
2023,2,7,PI,PINHEIROS,-23.571387,-46.670142,PC AMERICA,R ARGENTINA,AMBOS,CET,54.6
2023,2,7,PI,PINHEIROS,-23.571512,-46.669157,R ARGENTINA,R BOLIVIA,AMBOS,CET,54.6
2023,2,7,PI,PINHEIROS,-23.571898,-46.666418,R CANADA (JD PAULISTA),PC DAS GUIANAS,AMBOS,CET,54.6
2023,2,7,IP,IPIRANGA,-23.577589,-46.609898,R TABOR,AV TERESA CRISTINA,AMBOS,CET,44.0
2023,2,7,BT,BUTANTA,-23.580012,-46.711155,AV PROF FRANCISCO MORATO,PC PAULA MOREIRA,BAIRRO/CENTRO,CET,62.8
2023,2,7,IP,IPIRANGA,-23.583208,-46.600223,R DOS PATRIOTAS,AV DO ESTADO,UNICO,CET,44.0
2023,2,7,VP,VILA PRUDENTE,-23.584568,-46.576271,AV PROF LUIZ IGNACIO ANHAIA MELLO,PC RUY ROXO,AMBOS,CET,44.1
2023,2,7,IP,IPIRANGA,-23.586624,-46.599673,R MIL OITOCENTOS E VINTE E DOIS,R BRIG JORDAO,UNICO,CET,44.0
2023,2,7,VM,VILA MARIANA,-23.587133,-46.653353,AV VINTE E TRES DE MAIO,VD GAL EUCLIDES DE FIGUEIREDO,AEROPORTO/SANTANA,CET,52.7
2023,2,7,IP,IPIRANGA,-23.587985,-46.603028,R CISPLATINA,R LINO COUTINHO,AMBOS,CET,44.0
2023,2,7,BT,BUTANTA,-23.596606,-46.739838,AV PROF FRANCISCO MORATO,AV PROF GIOIA MARTINS,BAIRRO/CENTRO,CET,62.8
2023,2,7,VM,VILA MARIANA,-23.605201,-46.662141,AV JAMARIS,AL IRAE,UNICO,CET,52.7
2023,2,7,BT,BUTANTA,-23.605693,-46.699484,AV MAGALHAES DE CASTRO,R PEDRO AVANCINE,CASTELO/INTERLAGOS,CET,62.8
2023,2,7,VM,VILA MARIANA,-23.606092,-46.664481,AV IBIRAPUERA,AV JANDIRA,BAIRRO/CENTRO,CET,52.7
2023,2,7,SA,SANTO AMARO,-23.612341,-46.699461,AV DAS NACOES UNIDAS,TRANSPOSIÇÃO RUA QUINTANA,INTERLAGOS/CASTELO,CET,42.0
2023,2,7,IP,IPIRANGA,-23.613779,-46.597103,R ALENCAR DE ARARIPE ,R SALVADOR PIRES DE LIMA,AMBOS,CET,44.0
2023,2,7,MB,MBOI MIRIM,-23.615595,-46.756649,ES DO CAMPO LIMPO,ES DOS MIRANDAS,AMBOS,CET,18.7
2023,2,7,SA,SANTO AMARO,-23.626262,-46.691841,AV ROQUE PETRONI JUNIOR,R CANCIONEIRO POPULAR,MARGINAL/DIADEMA,CET,42.0
2023,2,7,VM,VILA MARIANA,-23.626582,-46.687727,AV STO AMARO,AV ROQUE PETRONI JUNIOR,AMBOS,CET,52.7
2023,2,7,SA,SANTO AMARO,-23.661893,-46.679804,AV INTERLAGOS,R ENG ALLYRIO HUGUENEY DE MATTOS,CENTRO/BAIRRO,CET,42.0
2023,2,7,SA,SANTO AMARO,-23.663031,-46.707074,R GALENO DE CASTRO,AV VITOR MANZINI,AMBOS,CET,42.0
2023,2,7,SA,SANTO AMARO,-23.663536,-46.707967,AV VITOR MANZINI,R CRISTALINO ROLIM DE FREITAS,BAIRRO/CENTRO,CET,42.0
2023,2,7,SA,SANTO AMARO,-23.664693,-46.709128,AV VITOR MANZINI,PTE SANTO DIAS DA SILVA,CENTRO/BAIRRO,CET,42.0
2023,2,7,MB,MBOI MIRIM,-23.666279,-46.713391,AV GUARAPIRANGA,R AUGUSTO FERREIRA DE MORAIS,BAIRRO/CENTRO,CET,18.7
2023,2,7,CL,CAMPO LIMPO,-23.667107,-46.772454,R MARIA BLANCHARD,AV COMEN SANT'ANNA,CENTRO/BAIRRO,CET,32.8
2023,2,12,CV,CASA VERDE/CACHOEIRINHA,-23.504306,-46.685068,AV ANTONIO MUNHOZ BONILHA,AV NSRA.DO O,AMBOS,CET,22.6
2023,2,12,IQ,ITAQUERA,-23.541622,-46.457644,AV ITAQUERA,R CAMPINAS DO PIAUI,AMBOS,CET,34.8
2023,2,12,VM,VILA MARIANA,-23.587133,-46.653353,AV VINTE E TRES DE MAIO,VD GAL EUCLIDES DE FIGUEIREDO,AMBOS,CET,50.9
2023,2,12,SA,SANTO AMARO,-23.587179,-46.690995,AV DAS NACOES UNIDAS,PTE ENG ROBERTO ROSSI ZUCCOLO,INTERLAGOS/CASTELO,CET,62.9
2023,2,12,SA,SANTO AMARO,-23.59646,-46.693023,R HUNGRIA,AV DAS NACOES UNIDAS,INTERLAGOS/CASTELO,CET,62.9
2023,2,12,SA,SANTO AMARO,-23.60695,-46.697606,AV DAS NACOES UNIDAS,AV DAS NACOES UNIDAS,INTERLAGOS/CASTELO,CET,62.9
2023,2,12,VM,VILA MARIANA,-23.60927,-46.67732,AV DOS BANDEIRANTES,AV STO AMARO,AMBOS,CET,50.9
2023,2,12,VM,VILA MARIANA,-23.613427,-46.671381,AV DOS BANDEIRANTES,VD DOS BANDEIRANTES-DR ANTONIO MARCONDES DE ALMEIDA,IMIGRANTES/MARGINAL,CET,50.9
2023,2,12,SA,SANTO AMARO,-23.626582,-46.687727,AV ROQUE PETRONI JUNIOR,AV STO AMARO,MARGINAL/DIADEMA,CET,62.9
2023,2,12,SA,SANTO AMARO,-23.681852,-46.694337,AV DAS NACOES UNIDAS,R JAIME DE OLIVEIRA SOUZA,INTERLAGOS/CASTELO,CET,62.9
2023,2,13,MP,SAO MIGUEL PAULISTA,-23.492459,-46.45372,R ASDRUBAL,R ENG JOSE CRUZ DE OLIVEIRA,NAO INFORMADO,CET,41.5
2023,2,13,MP,SAO MIGUEL PAULISTA,-23.494439,-46.420065,AV MAL TITO,R GENDIROBA,AMBOS,CET,41.5
2023,2,13,IT,ITAIM PAULISTA,-23.49486,-46.405797,AV MANUEL BARBALHO DE LIMA,AV. MAL. TITO,AMBOS,CET,54.6
2023,2,15,MP,SAO MIGUEL PAULISTA,-23.491673,-46.406934,R ANTONIO DIAS DE MOURA,ES DA BIACICA,CENTRO/BAIRRO,CET,9.5
2023,2,15,IQ,ITAQUERA,-23.541622,-46.457644,R CAMPINAS DO PIAUI,AV ITAQUERA,AMBOS,CET,7.6
2023,2,15,IQ,ITAQUERA,-23.543067,-46.459129,AV ITAQUERA,R BARRA DE GUABIRABA,CENTRO/BAIRRO,CET,7.6
2023,2,15,SA,SANTO AMARO,-23.661893,-46.679804,AV INTERLAGOS,R ENG ALLYRIO HUGUENEY DE MATTOS,AMBOS,CET,13.4
2023,2,16,PE,PENHA,-23.406729,-46.75068,R FRANCIS DE CASTELNAU ,R BERNARDO JOSE DE LORENA ,UNICO,CET,29.7
2023,2,16,CV,CASA VERDE/CACHOEIRINHA,-23.503061,-46.684883,R SUSANA DE GOIS,R CORREIA DE SA,AMBOS,CET,38.2
2023,2,16,CV,CASA VERDE/CACHOEIRINHA,-23.504238,-46.685831,R BARTHOLOMEU DO CANTO,AV NSRA.DO O,UNICO,CET,38.2
2023,2,16,CV,CASA VERDE/CACHOEIRINHA,-23.504306,-46.685068,AV ANTONIO MUNHOZ BONILHA,AV NSRA.DO O,AMBOS,CET,38.2
2023,2,16,MO,MOOCA,-23.528451,-46.621431,R ITAQUI,R CARNOT ,UNICO,CET,28.4
2023,2,16,IQ,ITAQUERA,-23.541622,-46.457644,AV ITAQUERA,R CAMPINAS DO PIAUI,AMBOS,CET,19.9
2023,2,16,MO,MOOCA,-23.544685,-46.592993,AV ALCANTARA MACHADO,R SILVA JARDIM,CENTRO/BAIRRO,CET,28.4
2023,2,16,MO,MOOCA,-23.550646,-46.601507,R BRESSER,VD BRESSER-ROMUALDO HATTY,AMBOS,CET,28.4
2023,2,17,SE,SE,-23.523812,-46.627697,R DOM RODO,R GUAPORE,AMBOS,CET,1.7
2023,2,17,SB,SAPOPEMBA,-23.525886,-46.625704,AV CRUZEIRO DO SUL,R PEDRO VICENTE,IPIRANGA/SANTANA,CET,0.3
2023,2,17,SM,SAO MATEUS,-23.595046,-46.44673,AV JACU PESSEGO N TRABALHADORES,AV RAGUEB CHOHFI,MAUA/A SENNA,CET,0.3
2023,2,18,CV,CASA VERDE/CACHOEIRINHA,-23.495186,-46.661441,RUA ZILDA,AV. ENGENHEIRO CAETANO ÁLVARES,AMBOS,CET,43.4
2023,2,18,SB,SAPOPEMBA,-23.51632,-46.65427,AC DIREITO A AV OTAVIANO ALVES (SANTANA),AV OTAVIANO ALVES DE LIMA,AMBOS,CET,43.3
2023,2,18,SE,SE,-23.522698,-46.628294,R PORTO SEGURO,R PORTO CALVO,AMBOS,CET,40.3
2023,2,18,SE,SE,-23.523248,-46.627576,R PORTO SEGURO,R DOM RODO,AMBOS,CET,40.3
2023,2,18,SE,SE,-23.525035,-46.62568,R PAULINO GUIMARAES,AV CRUZEIRO DO SUL,UNICO,CET,40.3
2023,2,18,PI,PINHEIROS,-23.540239,-46.729218,PC APECATU,AV QUEIROZ FILHO,AMBOS,CET,55.9
2023,2,18,SE,SE,-23.556168,-46.649888,R MANOEL DUTRA,PC QUATORZE BIS,AMBOS,CET,40.3
2023,2,18,PI,PINHEIROS,-23.557184,-46.680657,R CARDEAL ARCOVERDE,R JOAO MOURA,AMBOS,CET,55.9
2023,2,18,PI,PINHEIROS,-23.564666,-46.678452,R HENRIQUE SCHAUMANN,AV REBOUCAS,SUMARE/IBIRAPUERA,CET,55.9
2023,2,18,BT,BUTANTA,-23.575417,-46.703578,AV LINEU DE PAULA MACHADO,AV LOPES DE AZEVEDO,AMBOS,CET,57.0
2023,2,18,BT,BUTANTA,-23.575886,-46.730482,PC ELIS REGINA,R PEREIRA DO LAGO,AMBOS,CET,57.0
2023,2,18,SA,SANTO AMARO,-23.587179,-46.690995,AV DAS NAÇÕES UNIDAS,PTE ENG ROBERTO ROSSI ZUCCOLO,INTERLAGOS/CASTELO,CET,45.2
2023,2,18,VM,VILA MARIANA,-23.590882,-46.651753,AV VINTE E TRES DE MAIO,CV JOÃO JORGE SAAD,AEROPORTO/SANTANA,CET,43.3
2023,2,18,SM,SAO MATEUS,-23.595046,-46.44673,AV JACU PESSEGO N TRABALHADORES,AV RAGUEB CHOHFI,MAUA/A SENNA,CET,32.9
2023,2,18,VP,VILA PRUDENTE,-23.613542,-46.529074,RUA LUCAS DE CAMARGO,RUA ARENITO,AMBOS,CET,32.3
2023,2,18,SA,SANTO AMARO,-23.626582,-46.687727,AV ROQUE PETRONI JUNIOR,AV PROF VICENTE RAO,AMBOS,CET,45.2
2023,2,18,SA,SANTO AMARO,-23.664267,-46.678961,AV INTERLAGOS,R ENG DAGOBERTO SALLES FILHO,AMBOS,CET,45.2
2023,2,18,AD,CIDADE ADEMAR,-23.66428,-46.66011,AV CUPECE, PQ NABUCO,AMBOS,CET,54.4
2023,2,19,SE,SE,-23.519837,-46.630469,MARGINAL TIETE CBAS EXPRESSA,PTE DAS BANDEIRAS SEN ROMEU TUMA,CASTELO B/A SENNA,CET,20.9
2023,2,19,SM,SAO MATEUS,-23.578389,-46.443603,AV JACU PESSEGO N TRABALHADORES,R TOMOICHI SHIMIZU,MAUA/A SENNA,CET,21.0
2023,2,19,SM,SAO MATEUS,-23.595046,-46.44673,AV JACU PESSEGO N TRABALHADORES,AV RAGUEB CHOHFI,MAUA/A SENNA,CET,21.0
2023,2,20,SB,SAPOPEMBA,-23.488441,-46.609585,AV LUIZ DUMONT VILLARES,R TOME PORTES (TUCURUVI),AMBOS,CET,25.2
2023,2,20,MG,VILA MARIA-VILA GUILHERME,-23.493946,-46.611895,R LUCAS DE FREITAS AZEVEDO,AV LUIZ DUMONT VILLARES,UNICO,CET,30.6
2023,2,20,SB,SAPOPEMBA,-23.49762,-46.612623,AV LUIZ DUMONT VILLARES,R VIRI,AMBOS,CET,25.2
2023,2,20,SB,SAPOPEMBA,-23.501201,-46.615183,PC ORLANDO SILVA,AV LUIZ DUMONT VILLARES,AMBOS,CET,25.2
2023,2,20,SB,SAPOPEMBA,-23.511968,-46.625281,AV ZAKI NARCHI,AV CRUZEIRO DO SUL,BAIRRO/CENTRO,CET,25.2
2023,2,20,LA,LAPA,-23.512748,-46.666787,AV ORDEM E PROGRESSO,R SAMARITA,AMBOS,CET,12.3
2023,2,20,SE,SE,-23.520308,-46.630531,AV PRES CASTELO BRANCO,PTE DAS BANDEIRAS SEN ROMEU TUMA,CASTELO B/A SENNA,CET,22.9
2023,2,20,IQ,ITAQUERA,-23.543067,-46.459129,AV ITAQUERA,R BARRA DE GUABIRABA,AMBOS,CET,10.7
2023,2,20,SE,SE,-23.549466,-46.6392,PC DA BANDEIRA,AV VINTE E TRES DE MAIO,CENTRO/BAIRRO,CET,22.9
2023,2,20,SE,SE,-23.572796,-46.665437,AV NOVE DE JULHO,R HONDURAS (JD PAULISTA),BAIRRO/CENTRO,CET,22.9
2023,2,21,LA,LAPA,-23.526832,-46.682621,AV POMPEIA,R PALESTRA ITALIA,POMPEIA/MARGINAL,CET,15.3
2023,2,21,PE,PENHA,-23.532462,-46.5317,R TRES (V MAT),R JOAQUIM MARRA,BAIRRO/CENTRO,CET,35.8
2023,2,21,PE,PENHA,-23.536333,-46.490846,R DR LUIZ AYRES,R MACIEL MONTEIRO,BAIRRO/CENTRO,CET,35.8
2023,2,21,MO,MOOCA,-23.540428,-46.611947,AV CELSO GARCIA,R JOSE DE ALENCAR (BRAS),CENTRO/BAIRRO,CET,22.5
2023,2,21,SE,SE,-23.556168,-46.649888,R MANOEL DUTRA,PC QUATORZE BIS,CENTRO/BAIRRO,CET,25.7
2023,2,21,SA,SANTO AMARO,-23.572622,-46.700784,MARGINAL PINHEIROS INTCB,PTE EUSEBIO MATOSO,INTERLAGOS/CASTELO,CET,50.5
2023,2,21,SA,SANTO AMARO,-23.588597,-46.690926,AV DAS NACOES UNIDAS,R OLIVIA FEDER,INTERLAGOS/CASTELO,CET,50.5
2023,2,21,SA,SANTO AMARO,-23.626262,-46.691841,AV ROQUE PETRONI JUNIOR,R CANCIONEIRO POPULAR,MARGINAL/DIADEMA,CET,50.5
2023,2,21,SA,SANTO AMARO,-23.681852,-46.694337,AV DAS NACOES UNIDAS,R JAIME DE OLIVEIRA SOUZA,CASTELO/INTERLAGOS,CET,50.5
2023,2,22,SM,SAO MATEUS,-23.595046,-46.44673,AV JACU PESSEGO N TRABALHADORES,AV RAGUEB CHOHFI,MAUA/A SENNA,CET,0.6
2023,2,23,MG,VILA MARIA-VILA GUILHERME,-23.47307,-46.571881,AV SANATORIO,AV EDU CHAVES,AMBOS,CET,11.1
2023,2,23,LA,LAPA,-23.51332,-46.693662,R VLADIMIR HERZOG,R CARLOS SPERA,AMBOS,CET,13.1
2023,2,23,MP,SAO MIGUEL PAULISTA,-23.524368,-46.430816,AV COROA DE FRADE,R LEOPOLDO DELISLE,AMBOS,CET,13.1
2023,2,23,IQ,ITAQUERA,-23.545583,-46.423205,R TAPURAÍBA ,R GUITICOROIA,AMBOS,CET,21.4
2023,2,23,CT,CIDADE TIRADENTES,-23.564285,-46.414708,R INÁCIO MONTEIRO ,R FRANÇA DE OLIVEIRA,AMBOS,CET,33.3
2023,2,23,PI,PINHEIROS,-23.586243,-46.689375,R BRIG HAROLDO VELOSO,AV CIDADE JARDIM,UNICO,CET,36.7
2023,2,23,SA,SANTO AMARO,-23.588597,-46.690926,AV DAS NACOES UNIDAS,R OLIVIA FEDER,INTERLAGOS/CASTELO,CET,56.2
2023,2,23,SM,SAO MATEUS,-23.595046,-46.44673,AV JACU PESSEGO N TRABALHADORES,AV RAGUEB CHOHFI,A SENNA/MAUA,CET,29.7
2023,2,23,VM,VILA MARIANA,-23.601705,-46.652675,R DR HABERBECK BRANDAO,AV ONZE DE JUNHO,UNICO,CET,30.3
2023,2,23,SA,SANTO AMARO,-23.613483,-46.696026,AV JORN ROBERTO MARINHO,AV ENG LUIZ CARLOS BERRINI,AEROPORTO/MARGINAL,CET,56.2
2023,2,23,SA,SANTO AMARO,-23.621473,-46.698602,AV ROQUE PETRONI JUNIOR,LG LOS ANDES,AMBOS,CET,56.2
2023,2,23,SA,SANTO AMARO,-23.626262,-46.691841,AV ROQUE PETRONI JUNIOR,R CANCIONEIRO POPULAR,MARGINAL/DIADEMA,CET,56.2
2023,2,23,VM,VILA MARIANA,-23.626582,-46.687727,AV STO AMARO,AV ROQUE PETRONI JUNIOR,CENTRO/BAIRRO,CET,30.3
2023,2,23,SA,SANTO AMARO,-23.631891,-46.702371,AV VER JOÃO DE LUCA,AV WASHINGTON LUIZ,AMBOS,CET,56.2
2023,2,23,SA,SANTO AMARO,-23.66223,-46.706718,AV VITOR MANZINI,R ELIAS ANTONIO ZOGBI,CENTRO/BAIRRO,CET,56.2
2023,2,23,SA,SANTO AMARO,-23.664267,-46.678961,AV INTERLAGOS,R ENG DAGOBERTO SALLES FILHO,AMBOS,CET,56.2
2023,2,24,SM,SAO MATEUS,-23.595046,-46.44673,AV JACU PESSEGO N TRABALHADORES,AV RAGUEB CHOHFI,A SENNA/MAUA,CET,1.5
2023,2,28,EM,ERMELINO MATARAZZO,-23.492774,-46.452867,R ASDRUBAL,R JOAO JOSE RODRIGUES ,UNICO,CET,48.5
2023,2,28,MP,SAO MIGUEL PAULISTA,-23.492433,-46.45356,R ENG JOSE CRUZ DE OLIVEIRA,R ENG JOSE CRUZ DE OLIVEIRA,AMBOS,CET,44.3
2023,2,28,LA,LAPA,-23.51332,-46.693662,R VLADIMIR HERZOG,R CARLOS SPERA,AMBOS,CET,16.8
2023,2,28,IQ,ITAQUERA,-23.541622,-46.457644,AV ITAQUERA,R CAMPINAS DO PIAUI,AMBOS,CET,27.4
2023,2,28,IQ,ITAQUERA,-23.551723,-46.464569,AV LIDER,AV ITAQUERA,AMBOS,CET,27.4
2023,3,3,SE,SE,-23.568631,-46.608026,R PRES BATISTA PEREIRA,R PRES COSTA PINTO,UNICO,CET,11.6
2023,3,3,CL,CAMPO LIMPO,-23.66723,-46.772751,R MARIA BLANCHARD,AV COMEN SANT'ANNA,CENTRO/BAIRRO,CET,7.5
2023,3,3,AD,CIDADE ADEMAR,-23.727127,-46.699444,AV SENADOR TEOTONIO VILELA,AV RODRIGUES VILARES,AMBOS,CET,7.2
2023,3,8,MP,SAO MIGUEL PAULISTA,-23.492459,-46.45372,R ASDRUBAL,R ENG JOSE CRUZ DE OLIVEIRA,UNICO,CET,32.1
2023,3,8,MP,SAO MIGUEL PAULISTA,-23.505909,-46.45744,R AMERICO SUGAI,AV JACU PESSEGO N TRABALHADORES,CENTRO/BAIRRO,CET,32.1
2023,3,8,PE,PENHA,-23.514977,-46.519828,AV S MIGUEL,AV DOM HELDER CAMARA,AMBOS,CET,14.0
2023,3,8,IQ,ITAQUERA,-23.518925,-46.456598,R FLOR DA ESPERANÇA,R FLOR DE BADABO,AMBOS,CET,38.6
2023,3,8,IQ,ITAQUERA,-23.527463,-46.474026,R CAROLINA FONSECA,R PIRES DO RIO,AMBOS,CET,38.6
2023,3,8,IQ,ITAQUERA,-23.534779,-46.457835,AV JOSÉ PINHEIRO BORGES,AV JACU PESSEGO,AMBOS,CET,38.6
2023,3,8,IQ,ITAQUERA,-23.535922,-46.457117,AV PADRE VIEGAS DE MENEZES,AV CAMPANELLA,AMBOS,CET,38.6
2023,3,8,IQ,ITAQUERA,-23.536328,-46.456457,R PDE VIEGAS DE MENEZES,AV CAMPANELLA,AMBOS,CET,38.6
2023,3,8,PE,PENHA,-23.540428,-46.611947,AV CELSO GARCIA,R JOSE DE ALENCAR (BRAS),CENTRO/BAIRRO,CET,14.0
2023,3,8,IQ,ITAQUERA,-23.543067,-46.459129,AV ITAQUERA,R BARRA DE GUABIRABA,AMBOS,CET,38.6
2023,3,8,SM,SAO MATEUS,-23.555124,-46.517587,AV ARICANDUVA,AV ITAQUERA,MARGINAL/ITAQUERA,CET,30.7
2023,3,8,IQ,ITAQUERA,-23.555813,-46.466302,AV DR FRANCISCO MUNHOZ FILHO,RUA JOSÉ GIL,AMBOS,CET,38.6
2023,3,8,SE,SE,-23.556168,-46.649888,R MANOEL DUTRA,PC QUATORZE BIS,AMBOS,CET,15.2
2023,3,8,PI,PINHEIROS,-23.585066,-46.688204,AV NOVE DE JULHO,AV CIDADE JARDIM,BAIRRO/CENTRO,CET,22.8
